219	589	2
219	714	1
219	1089	1
219	1220	1
219	1267	2
219	1314	1
219	1357	3
219	1379	1
219	1399	1
219	1407	2
219	1413	1
219	1414	2
219	1478	2
219	1606	1
219	1659	2
219	1727	1
219	1792	3
219	1878	1
219	2295	1
219	2302	1
219	2351	1
219	2844	1
219	2859	3
219	2925	3
219	3062	1
219	3188	1
219	3311	1
219	3318	1
219	3343	1
219	3372	1
219	3528	1
219	3578	1
219	3591	1
219	3686	1
219	3701	1
219	3704	2
219	3851	1
219	3910	1
219	4001	1
219	4049	2
224	589	1
224	721	1
224	944	1
224	1175	2
224	1229	1
224	1357	4
224	1376	1
224	1384	1
224	1399	1
224	1409	1
224	1478	1
224	1517	1
224	1649	2
224	1665	1
224	1702	1
224	1719	1
224	1742	1
224	1760	1
224	1761	1
224	1787	1
224	1878	1
224	1888	1
224	2090	1
224	2409	1
224	2424	1
224	3046	1
224	3325	1
224	3372	1
224	3531	1
224	3678	1
224	3686	2
224	3701	1
224	3704	1
224	3794	3
224	4043	1
224	4049	1
224	4071	1
224	4073	1
224	4123	1
289	319	1
289	374	3
289	377	1
289	449	1
289	529	1
289	628	2
289	637	1
289	685	2
289	687	2
289	714	1
289	926	4
289	1320	1
289	1649	1
289	1659	1
289	1665	2
289	1711	1
289	1845	1
289	1909	1
289	2070	1
289	2254	1
289	2257	2
289	2273	1
289	2292	1
289	2296	2
289	2444	1
289	2745	2
289	2765	1
289	3011	1
289	3121	1
289	3311	2
289	3367	1
289	3423	1
289	3472	1
289	3528	2
289	3531	1
289	3578	1
289	3632	1
289	3678	1
289	3684	1
289	3686	2
289	3701	1
289	3790	1
289	3822	2
289	3992	4
289	4049	1
289	4123	1
293	579	2
293	628	1
293	687	2
293	1055	1
293	1175	1
293	1320	2
293	1397	1
293	1403	1
293	1649	1
293	1659	1
293	1665	3
293	1818	1
293	2079	1
293	2252	1
293	2636	1
293	3238	1
293	3309	2
293	3578	2
293	3686	2
293	3701	1
293	3992	1
312	335	1
312	587	1
312	589	1
312	788	2
312	901	2
312	926	1
312	991	1
312	1089	2
312	1120	1
312	1397	2
312	1402	1
312	1414	1
312	1478	3
312	1659	1
312	1665	1
312	1708	1
312	1719	1
312	1818	3
312	1901	1
312	2234	1
312	2257	1
312	2309	1
312	2411	1
312	2796	1
312	3387	1
312	3499	2
312	3531	1
312	3686	2
312	3794	1
312	3835	1
312	4049	2
312	4071	3
319	374	1
319	449	1
319	579	1
319	589	1
319	714	1
319	1275	1
319	1464	1
319	1649	1
319	1665	1
319	1711	1
319	2079	1
319	2223	1
319	2293	1
319	2296	1
319	2570	1
319	2831	1
319	3121	1
319	3214	1
319	3312	4
319	3372	1
319	3678	1
319	3684	1
319	3686	1
319	3701	2
319	3704	1
319	3790	1
319	3992	2
335	342	1
335	347	1
335	415	1
335	433	1
335	472	1
335	489	1
335	585	1
335	587	1
335	589	4
335	601	2
335	623	2
335	721	1
335	836	1
335	964	1
335	966	1
335	1026	1
335	1089	3
335	1120	7
335	1175	6
335	1203	1
335	1226	1
335	1229	1
335	1230	1
335	1309	1
335	1357	7
335	1384	2
335	1397	2
335	1400	1
335	1402	1
335	1409	1
335	1412	2
335	1414	1
335	1478	12
335	1501	1
335	1510	1
335	1517	1
335	1606	1
335	1665	1
335	1694	3
335	1702	5
335	1719	4
335	1792	2
335	1878	1
335	1891	1
335	1895	2
335	1901	1
335	1909	1
335	2005	1
335	2090	1
335	2284	1
335	2293	1
335	2298	1
335	2309	1
335	2351	2
335	2409	1
335	2416	1
335	2424	1
335	2570	7
335	2592	1
335	2660	1
335	2765	1
335	2817	1
335	2831	1
335	2852	1
335	2859	3
335	2898	1
335	2925	3
335	2951	1
335	2962	1
335	3012	1
335	3046	1
335	3090	1
335	3121	3
335	3367	2
335	3372	3
335	3377	1
335	3390	4
335	3394	2
335	3462	2
335	3499	2
335	3528	2
335	3531	1
335	3578	1
335	3678	4
335	3686	3
335	3701	4
335	3704	7
335	3794	1
335	3812	1
335	3851	2
335	3910	2
335	3992	5
335	4001	1
335	4040	1
335	4043	4
335	4049	2
335	4071	1
335	4140	1
342	415	1
342	960	1
342	1055	1
342	1275	1
342	1357	1
342	1888	1
342	2090	1
342	2424	1
342	2570	1
342	2999	1
342	3121	1
342	3372	1
342	3446	1
342	3528	1
342	3531	1
342	3578	1
342	3678	1
342	3897	1
342	3916	1
342	4030	1
347	585	1
347	589	3
347	623	1
347	716	1
347	721	1
347	1026	2
347	1065	1
347	1089	1
347	1120	1
347	1216	1
347	1229	1
347	1230	1
347	1275	1
347	1305	1
347	1357	3
347	1399	1
347	1409	1
347	1414	1
347	1464	1
347	1478	3
347	1510	1
347	1665	1
347	1702	1
347	1719	1
347	1742	1
347	1752	1
347	1760	1
347	1792	1
347	1878	1
347	1895	1
347	1901	1
347	2881	1
347	2947	1
347	2954	1
347	3090	1
347	3188	1
347	3304	1
347	3372	1
347	3387	1
347	3390	1
347	3414	1
347	3528	2
347	3530	1
347	3574	1
347	3678	3
347	3686	4
347	3704	2
347	3790	2
347	3794	1
347	3910	1
347	3992	2
347	4049	2
347	4071	1
347	4123	1
374	377	2
374	579	1
374	589	2
374	628	1
374	636	1
374	637	4
374	685	5
374	714	4
374	900	1
374	926	7
374	944	1
374	964	1
374	991	1
374	1120	1
374	1137	2
374	1203	1
374	1275	1
374	1357	1
374	1478	1
374	1519	1
374	1539	1
374	1659	2
374	1665	3
374	1727	1
374	1792	1
374	2079	2
374	2223	1
374	2257	1
374	2273	1
374	2323	1
374	2444	1
374	2636	1
374	2658	1
374	2745	1
374	2817	2
374	2999	1
374	3011	2
374	3121	1
374	3309	2
374	3311	1
374	3343	1
374	3372	3
374	3423	2
374	3472	1
374	3531	2
374	3632	1
374	3678	4
374	3686	3
374	3910	1
374	3992	1
374	4020	1
374	4030	2
374	4040	1
374	4049	2
374	4123	1
377	687	1
377	926	2
377	944	1
377	1137	1
377	1267	2
377	1275	1
377	1649	1
377	1665	1
377	1792	1
377	2252	1
377	2254	1
377	2257	1
377	2570	1
377	2671	1
377	2745	1
377	3309	1
377	3472	1
377	3528	1
377	3578	1
377	3678	1
377	3992	2
377	4049	1
415	433	1
415	472	1
415	489	1
415	644	1
415	721	1
415	817	2
415	1039	1
415	1120	1
415	1203	1
415	1220	1
415	1257	2
415	1357	5
415	1379	1
415	1397	1
415	1403	1
415	1412	1
415	1478	2
415	1517	1
415	1702	2
415	1727	1
415	1734	1
415	1818	1
415	2090	2
415	2284	1
415	2411	1
415	2424	3
415	2570	2
415	2592	1
415	3121	1
415	3372	3
415	3390	2
415	3394	1
415	3472	1
415	3528	1
415	3530	2
415	3686	1
415	3704	2
415	3790	1
415	3910	1
415	3992	1
415	4043	2
415	4049	2
433	589	1
433	644	1
433	716	1
433	1120	2
433	1216	1
433	1257	1
433	1357	1
433	1384	1
433	1395	1
433	1403	1
433	1414	1
433	1478	2
433	1702	2
433	1845	1
433	1891	1
433	2293	1
433	2298	2
433	2424	1
433	2570	3
433	3046	1
433	3462	1
433	3528	1
433	3530	1
433	3531	1
433	3678	1
433	3686	2
433	3701	1
433	3704	1
433	4043	2
449	529	2
449	580	1
449	685	2
449	926	1
449	1320	1
449	1403	1
449	1845	1
449	1943	1
449	2745	1
449	3312	1
449	3372	1
449	3415	1
449	3528	1
449	3686	1
449	3701	2
449	3704	2
449	3790	1
449	3992	1
449	4049	1
466	628	1
466	863	1
466	1257	1
466	1403	1
466	1649	2
466	1665	1
466	1702	1
466	1742	1
466	1752	1
466	2488	1
466	2592	1
466	2765	2
466	2881	1
466	3022	1
466	3062	1
466	3365	1
466	3559	1
466	3816	1
466	3851	1
466	3992	2
466	4123	1
470	589	1
470	1089	1
470	1120	2
470	1203	1
470	1216	1
470	1229	1
470	1305	1
470	1314	1
470	1324	1
470	1357	2
470	1414	1
470	1659	1
470	1760	1
470	2005	2
470	2409	1
470	2951	1
470	3022	1
470	3238	1
470	3686	1
470	3704	2
470	3992	1
470	4043	2
470	4049	2
472	589	1
472	836	1
472	1120	1
472	1165	1
472	1203	1
472	1226	1
472	1357	2
472	1478	1
472	1510	1
472	1539	1
472	1702	1
472	1727	2
472	1734	1
472	1792	1
472	2309	1
472	2350	1
472	2660	1
472	2765	1
472	2954	1
472	3372	2
472	3390	2
472	3394	1
472	3415	1
472	3499	1
472	3578	1
472	3686	1
472	3704	1
472	3835	1
472	3840	1
472	3897	1
472	3910	1
472	3992	1
472	4020	1
472	4040	1
472	4049	1
479	863	1
479	1165	1
479	1226	1
479	1374	1
479	1414	1
479	1576	1
479	1593	1
479	1649	1
479	1659	2
479	1742	1
479	2323	1
479	2409	1
479	2658	1
479	3238	1
479	3325	1
479	3372	1
479	3462	1
479	3686	2
479	3992	3
479	4001	1
479	4049	1
489	548	2
489	585	1
489	589	3
489	644	2
489	716	1
489	721	1
489	817	1
489	900	1
489	1065	1
489	1089	3
489	1120	3
489	1220	1
489	1314	2
489	1357	3
489	1379	1
489	1384	1
489	1400	1
489	1413	1
489	1464	1
489	1478	3
489	1517	3
489	1606	2
489	1649	1
489	1665	1
489	1702	1
489	1708	1
489	1719	3
489	1760	2
489	1761	2
489	1818	1
489	1845	1
489	1888	2
489	1891	1
489	1901	5
489	1909	1
489	1930	1
489	2284	1
489	2326	1
489	2466	1
489	2570	2
489	2592	3
489	2898	1
489	2925	1
489	3264	1
489	3372	6
489	3390	3
489	3394	1
489	3446	1
489	3472	1
489	3530	1
489	3531	2
489	3578	1
489	3632	1
489	3686	4
489	3701	1
489	3704	6
489	3794	1
489	3812	1
489	3851	1
489	3910	1
489	3992	4
489	4049	2
529	685	2
529	926	1
529	1320	2
529	1357	1
529	1478	1
529	1845	1
529	1888	1
529	2005	1
529	2254	1
529	2745	1
529	3343	1
529	3372	1
529	3415	1
529	3528	1
529	3701	2
529	3992	1
529	4049	1
548	589	1
548	901	1
548	1089	2
548	1175	1
548	1357	1
548	1702	1
548	1719	3
548	1761	1
548	1891	1
548	1901	1
548	1930	1
548	2570	1
548	2592	1
548	2796	1
548	3372	1
548	3390	1
548	3574	1
548	3632	1
548	3704	1
548	3851	3
548	3965	1
548	3992	1
548	4049	1
579	628	1
579	685	2
579	687	1
579	714	1
579	926	3
579	1055	1
579	1397	1
579	1407	1
579	1478	1
579	1659	1
579	1665	3
579	2079	7
579	2254	1
579	2296	2
579	2409	1
579	3090	1
579	3309	1
579	3312	1
579	3318	1
579	3372	1
579	3390	1
579	3686	4
579	3992	1
579	4040	1
580	628	1
580	901	1
580	1026	1
580	1039	1
580	1089	1
580	1239	1
580	1257	1
580	1357	2
580	1399	1
580	1412	1
580	1413	1
580	1606	1
580	1659	1
580	1719	1
580	1752	1
580	1760	1
580	1901	1
580	1904	2
580	2079	1
580	2234	2
580	2295	4
580	2391	1
580	2528	1
580	2570	1
580	2831	1
580	2951	1
580	3372	2
580	3390	1
580	3531	1
580	3578	1
580	3678	1
580	3686	2
580	3701	2
580	3704	5
580	3790	1
580	3794	1
580	3812	1
580	3822	1
580	4030	1
580	4140	1
585	589	1
585	817	1
585	1026	1
585	1089	6
585	1175	1
585	1357	3
585	1400	1
585	1403	1
585	1412	1
585	1413	1
585	1414	4
585	1593	1
585	1659	1
585	1665	2
585	1694	1
585	1719	3
585	1727	1
585	1761	2
585	1818	1
585	1878	1
585	1901	1
585	1904	1
585	1930	1
585	2246	1
585	2284	3
585	2302	1
585	2309	1
585	2391	1
585	2424	1
585	2570	1
585	2925	1
585	2962	1
585	3188	1
585	3264	1
585	3372	1
585	3387	2
585	3390	1
585	3394	1
585	3528	1
585	3531	2
585	3678	1
585	3686	2
585	3704	3
585	3835	1
585	3851	4
585	3992	1
585	4049	3
587	589	1
587	623	1
587	900	2
587	901	4
587	1065	1
587	1089	6
587	1120	6
587	1175	1
587	1229	1
587	1239	1
587	1305	2
587	1357	4
587	1399	1
587	1407	1
587	1414	2
587	1478	2
587	1593	1
587	1606	1
587	1702	1
587	1719	3
587	1761	3
587	1905	1
587	1909	1
587	1930	2
587	2246	1
587	2284	1
587	2309	3
587	2411	1
587	2416	1
587	2444	1
587	2570	1
587	2765	1
587	3046	1
587	3188	1
587	3264	1
587	3372	3
587	3387	1
587	3462	1
587	3472	2
587	3528	1
587	3531	3
587	3574	1
587	3578	2
587	3686	7
587	3704	3
587	3816	2
587	3965	1
587	3992	1
587	4040	1
587	4049	3
587	4123	1
589	601	1
589	628	1
589	636	1
589	644	2
589	685	1
589	714	1
589	716	1
589	721	2
589	863	1
589	901	4
589	944	2
589	1065	1
589	1089	9
589	1120	10
589	1175	4
589	1203	1
589	1216	2
589	1220	1
589	1229	1
589	1230	1
589	1239	1
589	1257	1
589	1275	1
589	1287	1
589	1305	1
589	1314	4
589	1324	1
589	1357	14
589	1374	1
589	1376	1
589	1397	1
589	1399	1
589	1400	1
589	1403	3
589	1412	1
589	1414	4
589	1478	11
589	1497	1
589	1510	2
589	1517	1
589	1606	4
589	1649	2
589	1665	2
589	1702	2
589	1708	1
589	1719	6
589	1727	1
589	1734	1
589	1742	1
589	1760	4
589	1761	3
589	1787	2
589	1792	1
589	1818	1
589	1845	1
589	1878	1
589	1888	2
589	1895	1
589	1901	6
589	1905	1
589	1909	1
589	1916	1
589	1943	1
589	2202	1
589	2246	1
589	2284	2
589	2293	1
589	2295	1
589	2298	2
589	2309	1
589	2351	1
589	2409	1
589	2536	2
589	2570	1
589	2592	1
589	2608	1
589	2636	2
589	2658	1
589	2765	2
589	2817	1
589	2925	3
589	2951	3
589	2962	1
589	2999	2
589	3022	1
589	3090	1
589	3214	1
589	3264	1
589	3304	1
589	3312	1
589	3343	1
589	3367	1
589	3372	5
589	3377	1
589	3387	2
589	3390	3
589	3415	1
589	3423	1
589	3472	2
589	3499	2
589	3528	3
589	3530	1
589	3531	3
589	3574	2
589	3578	5
589	3591	1
589	3678	3
589	3686	11
589	3701	4
589	3704	4
589	3790	2
589	3794	3
589	3851	4
589	3910	3
589	3966	1
589	3992	9
589	4001	1
589	4040	2
589	4043	3
589	4049	5
589	4071	4
589	4073	1
601	644	1
601	863	1
601	964	2
601	1089	2
601	1120	2
601	1175	2
601	1226	1
601	1229	1
601	1309	1
601	1357	3
601	1384	1
601	1403	1
601	1409	1
601	1412	1
601	1413	1
601	1414	1
601	1478	1
601	1497	1
601	1510	2
601	1576	1
601	1649	4
601	1665	1
601	1694	1
601	1702	4
601	1719	4
601	1891	2
601	1901	1
601	1943	2
601	2234	1
601	2409	1
601	2528	1
601	2570	1
601	2660	1
601	2796	1
601	2951	1
601	2999	1
601	3046	1
601	3183	2
601	3367	2
601	3372	1
601	3390	1
601	3415	1
601	3462	1
601	3528	2
601	3531	2
601	3574	2
601	3578	1
601	3632	1
601	3649	3
601	3686	2
601	3701	2
601	3704	1
601	3762	1
601	3816	1
601	3851	1
601	3992	3
601	4040	1
601	4043	2
601	4049	4
601	4130	2
623	637	1
623	960	2
623	964	2
623	1089	2
623	1165	2
623	1166	1
623	1220	1
623	1226	4
623	1399	1
623	1400	1
623	1412	2
623	1414	1
623	1478	2
623	1486	1
623	1510	1
623	1576	1
623	1593	1
623	1649	1
623	1665	1
623	1694	1
623	1719	1
623	1761	1
623	1792	1
623	1895	1
623	1909	1
623	2008	2
623	2309	1
623	2326	1
623	2350	2
623	2660	2
623	2701	1
623	2954	1
623	2999	1
623	3090	1
623	3264	1
623	3372	1
623	3390	2
623	3412	1
623	3531	1
623	3578	3
623	3629	4
623	3632	2
623	3678	2
623	3686	4
623	3692	1
623	3704	2
623	3910	1
623	3992	2
623	4049	3
628	637	1
628	685	1
628	687	1
628	1055	1
628	1497	1
628	1649	2
628	1659	3
628	2292	1
628	2295	1
628	2636	1
628	2925	1
628	3309	1
628	3390	1
628	3412	1
628	3678	1
628	3690	1
628	3692	1
628	3701	1
628	3704	1
628	3762	1
628	3916	1
628	3992	1
628	4040	1
628	4123	1
635	636	2
635	960	1
635	1203	1
635	1478	1
635	1519	1
635	1539	1
635	1659	1
635	1943	1
635	2570	1
635	2636	1
635	2947	1
635	3372	2
635	3412	1
635	3423	1
635	3578	1
635	3591	1
635	3690	1
635	3883	1
635	3916	1
635	3992	1
635	4030	2
635	4040	1
636	637	4
636	714	1
636	900	1
636	926	2
636	960	1
636	991	1
636	1203	1
636	1395	1
636	1478	1
636	1501	1
636	1510	1
636	1519	1
636	1539	1
636	1576	1
636	1702	1
636	1734	2
636	2351	1
636	2636	1
636	2658	1
636	2745	2
636	2947	1
636	2962	1
636	2999	1
636	3372	4
636	3412	1
636	3415	1
636	3418	2
636	3423	1
636	3499	1
636	3578	3
636	3591	1
636	3790	1
636	3840	1
636	3916	1
636	3992	1
636	4030	6
636	4049	1
637	714	1
637	900	2
637	926	2
637	960	2
637	991	2
637	1203	2
637	1275	1
637	1357	1
637	1478	3
637	1501	1
637	1517	1
637	1519	2
637	1539	1
637	1576	1
637	1665	1
637	1734	3
637	1909	1
637	2202	1
637	2223	1
637	2323	2
637	2444	1
637	2570	1
637	2636	3
637	2658	1
637	2701	2
637	2745	1
637	2962	1
637	2999	2
637	3011	1
637	3372	5
637	3412	3
637	3418	7
637	3423	1
637	3499	1
637	3528	1
637	3531	1
637	3578	2
637	3629	1
637	3632	1
637	3673	2
637	3690	2
637	3692	4
637	3704	1
637	3762	1
637	3840	3
637	3883	2
637	3916	3
637	3992	1
637	4030	10
637	4040	1
644	863	1
644	900	1
644	901	1
644	1039	1
644	1089	2
644	1120	5
644	1166	1
644	1175	2
644	1216	1
644	1220	1
644	1314	1
644	1357	1
644	1379	1
644	1414	2
644	1478	1
644	1517	1
644	1606	2
644	1649	1
644	1702	3
644	1708	1
644	1719	2
644	1761	1
644	1845	2
644	1888	2
644	1901	2
644	2284	1
644	2293	1
644	2295	1
644	2351	1
644	2570	2
644	2592	1
644	2925	1
644	3012	1
644	3022	1
644	3183	1
644	3312	1
644	3372	2
644	3390	2
644	3415	1
644	3462	1
644	3528	2
644	3531	2
644	3649	1
644	3686	2
644	3701	2
644	3704	1
644	3812	1
644	3816	1
644	3910	3
644	3965	1
644	3966	1
644	3992	2
644	4043	2
644	4049	4
685	714	1
685	926	4
685	964	1
685	1320	1
685	1357	1
685	1407	1
685	1659	2
685	1665	3
685	1845	1
685	1943	1
685	2070	1
685	2079	3
685	2252	1
685	2254	1
685	2292	1
685	2636	1
685	2745	1
685	2817	1
685	2999	1
685	3309	1
685	3311	1
685	3372	1
685	3415	1
685	3423	1
685	3472	1
685	3528	1
685	3531	1
685	3578	2
685	3678	1
685	3686	1
685	3701	1
685	3840	1
685	3916	1
685	3992	1
685	4040	1
685	4049	3
685	4123	1
687	926	2
687	952	1
687	991	1
687	1055	1
687	1659	1
687	1665	1
687	1818	1
687	2070	1
687	2254	1
687	2257	1
687	2745	1
687	3472	1
687	3528	1
687	3578	2
687	3701	1
687	3992	1
687	4123	1
714	926	2
714	1407	1
714	1478	1
714	1539	1
714	1665	1
714	1727	1
714	2079	1
714	2636	1
714	2745	1
714	3121	1
714	3343	1
714	3372	2
714	3423	1
714	3578	1
714	3678	1
714	3686	1
714	3910	1
714	4030	1
714	4040	1
716	960	1
716	1089	2
716	1120	2
716	1203	1
716	1216	1
716	1357	3
716	1384	1
716	1397	1
716	1412	1
716	1414	1
716	1478	2
716	1649	1
716	1659	1
716	1719	2
716	1742	1
716	1891	2
716	1901	2
716	2293	1
716	2309	1
716	2326	1
716	2351	1
716	2466	1
716	2570	3
716	2898	1
716	2925	1
716	3387	1
716	3530	1
716	3531	1
716	3574	1
716	3578	3
716	3678	2
716	3686	3
716	3704	1
716	3851	1
716	3966	1
716	4130	1
716	4140	1
721	817	2
721	944	1
721	1026	1
721	1175	2
721	1357	3
721	1384	1
721	1399	1
721	1402	1
721	1409	1
721	1478	5
721	1517	1
721	1649	1
721	1702	1
721	1719	2
721	1760	1
721	1787	1
721	1818	1
721	1878	2
721	1888	1
721	2005	1
721	2202	1
721	2444	2
721	2570	1
721	2592	1
721	2881	1
721	2925	2
721	3062	1
721	3121	1
721	3372	2
721	3390	2
721	3472	1
721	3530	1
721	3678	3
721	3686	3
721	3701	1
721	3704	2
721	3790	2
721	3794	3
721	3812	1
721	3851	1
721	3966	1
721	3992	1
721	4043	1
721	4071	2
788	926	3
788	952	1
788	960	1
788	991	1
788	1120	1
788	1397	1
788	1659	1
788	1665	6
788	1818	1
788	1878	1
788	2070	1
788	2257	3
788	2444	1
788	2570	1
788	2701	1
788	2796	2
788	3578	1
788	3678	2
788	3686	3
788	3851	1
788	3992	1
788	4071	1
817	1120	1
817	1314	1
817	1357	3
817	1397	1
817	1400	1
817	1403	1
817	1414	1
817	1478	1
817	1517	1
817	1593	1
817	1659	1
817	1719	1
817	1787	1
817	1818	2
817	1891	1
817	2444	1
817	2592	1
817	2881	1
817	3372	1
817	3387	1
817	3390	1
817	3394	1
817	3472	1
817	3530	1
817	3686	2
817	3704	2
817	3790	1
817	3794	1
817	3910	1
817	4043	2
817	4049	1
836	966	1
836	1089	1
836	1120	3
836	1166	1
836	1203	1
836	1229	1
836	1309	1
836	1719	3
836	1727	2
836	1845	1
836	1901	1
836	1909	1
836	2202	1
836	2570	1
836	2660	2
836	2925	1
836	3531	1
836	3574	1
836	3678	1
836	3686	1
836	3822	1
836	3851	1
836	3965	1
836	4030	1
836	4049	1
863	1120	2
863	1229	1
863	1412	1
863	1478	1
863	1593	2
863	1649	2
863	1702	1
863	1742	1
863	1891	1
863	2444	1
863	2488	1
863	2592	1
863	2636	1
863	2658	1
863	3183	1
863	3415	1
863	3462	1
863	3472	1
863	3649	1
863	3686	2
863	3816	2
863	3992	2
863	4049	1
900	991	1
900	1065	1
900	1089	2
900	1120	3
900	1203	3
900	1239	2
900	1314	1
900	1357	5
